Des-I,Emp-I,TIPOVUELO,temporada_alta,periodo_dia,atraso_15
SCTE,LAN,N,0,mañana,0
SCTE,LAN,N,0,mañana,0
SCTE,LAN,N,1,mañana,1
SCTE,LAN,N,1,mañana,0
SCTE,LAN,N,1,mañana,0
SCTE,LAN,N,0,mañana,0
SCTE,LAN,N,0,mañana,0
SCTE,LAN,N,0,mañana,0
SCTE,LAN,N,0,mañana,0
SCTE,LAN,N,0,mañana,0
SCTE,LAN,N,0,mañana,0
SCTE,LAN,N,0,mañana,0
SCTE,LAN,N,0,mañana,0
SCTE,LAN,N,0,mañana,0
SCTE,LAN,N,0,mañana,0
SCTE,LAN,N,1,mañana,0
SCTE,LAN,N,1,mañana,0
SCTE,LAN,N,1,mañana,0
SCTE,LAN,N,1,mañana,0
SCTE,LAN,N,1,mañana,0
SCTE,LAN,N,1,mañana,0
SCTE,LAN,N,1,mañana,0
SCTE,LAN,N,1,mañana,0
SCTE,LAN,N,1,mañana,0
SCTE,LAN,N,1,mañana,1
SCTE,LAN,N,1,mañana,0
SCTE,LAN,N,0,mañana,0
SCTE,LAN,N,0,mañana,0
SCTE,LAN,N,0,noche,1
SCTE,LAN,N,0,mañana,1
SCTE,LAN,N,0,mañana,0
SCTE,LAN,N,1,mañana,0
SCTE,LAN,N,1,mañana,0
SCTE,LAN,N,1,noche,0
SCTE,LAN,N,1,mañana,0
SCTE,LAN,N,1,mañana,0
SCTE,LAN,N,1,mañana,0
SCTE,LAN,N,1,mañana,0
SCTE,LAN,N,0,mañana,0
SCTE,LAN,N,0,mañana,0
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,0,mañana,0
SCTE,LAN,N,0,mañana,0
SCTE,LAN,N,0,mañana,0
SCTE,LAN,N,0,mañana,1
SCTE,LAN,N,0,mañana,0
SCTE,LAN,N,1,mañana,0
SCTE,LAN,N,1,mañana,0
SCTE,LAN,N,1,mañana,0
SCTE,LAN,N,1,mañana,1
SCTE,LAN,N,1,mañana,1
SCTE,LAN,N,1,mañana,0
SCTE,LAN,N,1,mañana,0
SCTE,LAN,N,1,mañana,0
SCTE,LAN,N,1,mañana,0
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,0,tarde,1
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,0,tarde,1
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,0,tarde,1
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,0,tarde,1
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,1
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,0,noche,0
SCTE,LAN,N,0,noche,0
SCTE,LAN,N,0,noche,0
SCTE,LAN,N,0,noche,0
SCTE,LAN,N,0,noche,0
SCTE,LAN,N,0,noche,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,noche,1
SCTE,LAN,N,1,noche,1
SCTE,LAN,N,1,noche,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,noche,1
SCTE,LAN,N,1,noche,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,1
SCBA,LAN,N,0,mañana,0
SCBA,LAN,N,0,mañana,0
SCBA,LAN,N,0,mañana,0
SCBA,LAN,N,0,mañana,1
SCBA,LAN,N,0,mañana,1
SCBA,LAN,N,0,mañana,0
SCBA,LAN,N,0,mañana,0
SCBA,LAN,N,0,mañana,0
SCBA,LAN,N,0,mañana,0
SCBA,LAN,N,0,mañana,0
SCBA,LAN,N,0,mañana,1
SCBA,LAN,N,0,mañana,0
SCBA,LAN,N,0,mañana,0
SCBA,LAN,N,1,mañana,0
SCBA,LAN,N,1,mañana,0
SCBA,LAN,N,1,mañana,0
SCBA,LAN,N,1,mañana,0
SCBA,LAN,N,1,mañana,0
SCBA,LAN,N,1,mañana,0
SCBA,LAN,N,1,mañana,0
SCBA,LAN,N,1,mañana,0
SCBA,LAN,N,1,mañana,0
SCBA,LAN,N,1,mañana,0
SCBA,LAN,N,1,mañana,0
SCBA,LAN,N,1,mañana,1
SCBA,LAN,N,1,mañana,0
SCBA,LAN,N,1,mañana,0
SCTE,LAN,N,0,tarde,1
SCTE,LAN,N,0,tarde,1
SCTE,LAN,N,0,tarde,1
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,1
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,1
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,1
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCBA,LAN,N,0,mañana,0
SCBA,LAN,N,0,mañana,0
SCBA,LAN,N,0,mañana,0
SCBA,LAN,N,0,mañana,0
SCBA,LAN,N,0,mañana,0
SCBA,LAN,N,0,mañana,1
SCBA,LAN,N,0,mañana,0
SCBA,LAN,N,0,mañana,0
SCBA,LAN,N,0,mañana,0
SCBA,LAN,N,0,mañana,0
SCBA,LAN,N,0,mañana,0
SCBA,LAN,N,0,mañana,0
SCBA,LAN,N,1,mañana,0
SCBA,LAN,N,1,mañana,0
SCBA,LAN,N,1,mañana,0
SCBA,LAN,N,1,mañana,1
SCBA,LAN,N,1,mañana,1
SCBA,LAN,N,1,mañana,0
SCBA,LAN,N,1,mañana,0
SCTE,LAN,N,0,mañana,0
SCTE,LAN,N,0,mañana,0
SCTE,LAN,N,1,mañana,0
SCTE,LAN,N,1,mañana,0
SCTE,LAN,N,1,mañana,0
SCBA,LAN,N,0,tarde,0
SCBA,LAN,N,0,mañana,0
SCBA,LAN,N,0,tarde,0
SCBA,LAN,N,0,tarde,0
SCBA,LAN,N,0,tarde,0
SCBA,LAN,N,0,mañana,1
SCBA,LAN,N,0,tarde,0
SCBA,LAN,N,0,tarde,0
SCBA,LAN,N,1,tarde,0
SCBA,LAN,N,1,mañana,0
SCBA,LAN,N,1,tarde,0
SCBA,LAN,N,1,tarde,0
SCBA,LAN,N,1,tarde,1
SCBA,LAN,N,1,tarde,0
SCBA,LAN,N,1,tarde,0
SCBA,LAN,N,1,tarde,0
SCBA,LAN,N,1,tarde,0
SCBA,LAN,N,1,tarde,0
SCCI,LAN,N,0,mañana,0
SCCI,LAN,N,0,mañana,0
SCCI,LAN,N,0,mañana,0
SCCI,LAN,N,0,mañana,0
SCCI,LAN,N,0,mañana,0
SCCI,LAN,N,0,mañana,0
SCCI,LAN,N,0,mañana,1
SCCI,LAN,N,0,mañana,0
SCCI,LAN,N,0,mañana,0
SCCI,LAN,N,0,mañana,0
SCCI,LAN,N,0,mañana,0
SCCI,LAN,N,0,mañana,0
SCCI,LAN,N,0,mañana,0
SCCI,LAN,N,0,mañana,1
SCCI,LAN,N,1,mañana,0
SCCI,LAN,N,1,mañana,0
SCCI,LAN,N,1,mañana,0
SCCI,LAN,N,1,mañana,0
SCCI,LAN,N,1,mañana,0
SCCI,LAN,N,1,mañana,0
SCCI,LAN,N,1,mañana,0
SCCI,LAN,N,1,mañana,0
SCCI,LAN,N,1,mañana,0
SCCI,LAN,N,1,mañana,0
SCCI,LAN,N,1,mañana,0
SCCI,LAN,N,1,mañana,0
SCCI,LAN,N,1,mañana,0
SCCI,LAN,N,1,mañana,0
SCCI,LAN,N,1,mañana,0
SCCI,LAN,N,1,mañana,0
SCCI,LAN,N,1,mañana,0
SCCI,LAN,N,0,noche,1
SCCI,LAN,N,0,tarde,0
SCCI,LAN,N,0,noche,1
SCCI,LAN,N,0,noche,1
SCCI,LAN,N,0,tarde,0
SCCI,LAN,N,0,noche,1
SCCI,LAN,N,1,noche,0
SCCI,LAN,N,1,tarde,0
SCCI,LAN,N,1,noche,1
SCCI,LAN,N,1,tarde,0
SCCI,LAN,N,1,noche,0
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,0,tarde,1
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,0,tarde,1
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,0,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,1
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,1,tarde,0
SCTE,LAN,N,0,noche,1
SCTE,LAN,N,0,noche,0
SCTE,LAN,N,0,noche,1
SCTE,LAN,N,0,noche,0
SCTE,LAN,N,0,noche,0
SCTE,LAN,N,0,noche,0
SCTE,LAN,N,1,noche,0
SCTE,LAN,N,1,noche,0
SCTE,LAN,N,1,noche,0
SCTE,LAN,N,1,noche,0
SCTE,LAN,N,1,noche,1
SCCI,LAN,N,0,noche,0
SCCI,LAN,N,0,noche,0
SCCI,LAN,N,1,noche,0
SCCI,LAN,N,1,noche,0
SCCI,LAN,N,0,mañana,0
SCCI,LAN,N,0,mañana,0
SCCI,LAN,N,1,mañana,1
SCCI,LAN,N,0,mañana,0
SCCI,LAN,N,0,mañana,0
SCCI,LAN,N,0,mañana,0
SCCI,LAN,N,0,mañana,0
SCCI,LAN,N,0,mañana,0
SCCI,LAN,N,0,mañana,0
SCCI,LAN,N,0,mañana,0
SCCI,LAN,N,0,mañana,0
SCCI,LAN,N,0,mañana,0
SCCI,LAN,N,0,mañana,0
SCCI,LAN,N,1,mañana,0
SCCI,LAN,N,1,mañana,0
SCCI,LAN,N,1,mañana,1
SCCI,LAN,N,1,mañana,1
SCCI,LAN,N,1,mañana,0
SCCI,LAN,N,1,mañana,1
SCCI,LAN,N,1,mañana,0
SCCI,LAN,N,1,mañana,0
SCCI,LAN,N,1,mañana,0
SCCI,LAN,N,1,mañana,0
SCCI,LAN,N,1,mañana,1
SCCI,LAN,N,1,mañana,0
SCCI,LAN,N,0,noche,0
SCCI,LAN,N,0,mañana,0
SCCI,LAN,N,0,noche,0
SCCI,LAN,N,0,noche,0
SCCI,LAN,N,0,mañana,0
SCCI,LAN,N,0,noche,0
SCCI,LAN,N,0,noche,0
SCCI,LAN,N,1,mañana,0
SCCI,LAN,N,1,noche,0
SCCI,LAN,N,1,noche,0
SCCI,LAN,N,1,noche,0
SCCI,LAN,N,1,noche,0
SCCI,LAN,N,1,tarde,0
SCCI,LAN,N,0,tarde,0
SCCI,LAN,N,0,tarde,0
SCCI,LAN,N,0,tarde,0
SCCI,LAN,N,0,tarde,0
SCCI,LAN,N,0,tarde,0
SCCI,LAN,N,0,tarde,1
SCCI,LAN,N,0,tarde,0
SCCI,LAN,N,0,tarde,0
SCCI,LAN,N,1,tarde,0
SCCI,LAN,N,1,tarde,0
SCCI,LAN,N,1,tarde,0
SCCI,LAN,N,1,tarde,1
SCCI,LAN,N,1,tarde,0
SCCI,LAN,N,1,tarde,0
SCCI,LAN,N,1,tarde,0
SCCI,LAN,N,1,tarde,0
SCCI,LAN,N,1,tarde,0
SCSE,LAN,N,0,mañana,0
SCSE,LAN,N,0,mañana,0
SCSE,LAN,N,0,mañana,0
SCSE,LAN,N,0,mañana,0
SCSE,LAN,N,0,mañana,0
SCSE,LAN,N,0,mañana,0
SCSE,LAN,N,0,mañana,1
SCSE,LAN,N,0,mañana,0
SCSE,LAN,N,0,mañana,0
SCSE,LAN,N,0,mañana,0
SCSE,LAN,N,0,mañana,1
SCSE,LAN,N,0,mañana,0
SCSE,LAN,N,0,mañana,0
SCSE,LAN,N,0,mañana,0
SCSE,LAN,N,1,mañana,1
SCSE,LAN,N,1,mañana,1
SCSE,LAN,N,1,mañana,0
SCSE,LAN,N,1,mañana,1
SCSE,LAN,N,1,mañana,0
SCSE,LAN,N,1,mañana,0
SCSE,LAN,N,1,mañana,0
SCSE,LAN,N,1,mañana,0
SCSE,LAN,N,1,mañana,0
SCSE,LAN,N,1,mañana,0
SCSE,LAN,N,1,mañana,0
SCSE,LAN,N,1,mañana,0
SCSE,LAN,N,1,mañana,0
SCSE,LAN,N,1,mañana,0
SCSE,LAN,N,1,mañana,0
SCSE,LAN,N,1,mañana,0
SCSE,LAN,N,1,mañana,0
SCSE,LAN,N,0,mañana,0
SCSE,LAN,N,0,tarde,0
SCSE,LAN,N,0,tarde,1
SCSE,LAN,N,0,mañana,0
SCSE,LAN,N,0,tarde,0
SCSE,LAN,N,0,tarde,0
SCSE,LAN,N,0,tarde,0
SCSE,LAN,N,0,mañana,0
SCSE,LAN,N,0,tarde,0
SCSE,LAN,N,1,mañana,0
SCSE,LAN,N,1,tarde,1
SCSE,LAN,N,1,tarde,1
SCSE,LAN,N,1,mañana,0
SCSE,LAN,N,1,tarde,0
SCSE,LAN,N,1,mañana,0
SCSE,LAN,N,1,tarde,0
SCSE,LAN,N,1,tarde,0
SCSE,LAN,N,1,mañana,0
SCSE,LAN,N,1,tarde,0
SCSE,LAN,N,1,mañana,0
SCSE,LAN,N,1,tarde,0
SCSE,LAN,N,0,tarde,0
SCSE,LAN,N,0,tarde,0
SCSE,LAN,N,0,mañana,0
SCSE,LAN,N,0,tarde,0
SCSE,LAN,N,0,mañana,1
SCSE,LAN,N,1,tarde,0
SCSE,LAN,N,1,tarde,0
SCSE,LAN,N,1,mañana,0
SCSE,LAN,N,1,tarde,1
SCSE,LAN,N,1,tarde,0
SCSE,LAN,N,0,tarde,0
SCSE,LAN,N,0,tarde,0
SCSE,LAN,N,0,tarde,0
SCSE,LAN,N,0,tarde,0
SCSE,LAN,N,0,tarde,0
SCSE,LAN,N,0,tarde,0
SCSE,LAN,N,0,tarde,0
SCSE,LAN,N,0,tarde,1
SCSE,LAN,N,0,tarde,0
SCSE,LAN,N,0,tarde,0
SCSE,LAN,N,0,tarde,0
SCSE,LAN,N,1,tarde,0
SCSE,LAN,N,1,tarde,0
SCSE,LAN,N,1,tarde,0
SCSE,LAN,N,1,tarde,0
SCSE,LAN,N,1,tarde,0
SCSE,LAN,N,1,tarde,1
SCSE,LAN,N,1,tarde,0
SCSE,LAN,N,1,tarde,0
SCSE,LAN,N,1,tarde,0
SCSE,LAN,N,0,noche,0
SCSE,LAN,N,0,noche,1
SCSE,LAN,N,0,noche,1
SCSE,LAN,N,0,noche,0
SCSE,LAN,N,0,noche,1
SCSE,LAN,N,0,noche,1
SCSE,LAN,N,0,noche,0
SCSE,LAN,N,0,noche,0
SCSE,LAN,N,0,noche,0
SCSE,LAN,N,0,noche,0
SCSE,LAN,N,0,noche,0
SCSE,LAN,N,0,noche,0
SCSE,LAN,N,1,noche,0
SCSE,LAN,N,1,noche,0
SCSE,LAN,N,1,noche,1
SCSE,LAN,N,1,noche,1
SCSE,LAN,N,1,noche,1
SCSE,LAN,N,1,noche,1
SCSE,LAN,N,1,noche,1
SCSE,LAN,N,1,noche,0
SCSE,LAN,N,1,noche,0
SCSE,LAN,N,1,noche,0
SCSE,LAN,N,1,noche,0
SCSE,LAN,N,1,noche,1
SCAT,LAN,N,0,mañana,0
SCAT,LAN,N,0,mañana,1
SCAT,LAN,N,1,mañana,0
SCAT,LAN,N,1,mañana,0
SCAT,LAN,N,0,tarde,0
SCAT,LAN,N,0,tarde,0
SCAT,LAN,N,0,tarde,0
SCAT,LAN,N,0,tarde,0
SCAT,LAN,N,0,tarde,0
SCAT,LAN,N,0,tarde,0
SCAT,LAN,N,0,tarde,0
SCAT,LAN,N,0,tarde,1
SCAT,LAN,N,0,tarde,1
SCAT,LAN,N,1,tarde,0
SCAT,LAN,N,1,tarde,0
SCAT,LAN,N,1,tarde,0
SCAT,LAN,N,1,tarde,0
SCAT,LAN,N,1,tarde,1
SCAT,LAN,N,1,tarde,1
SCAT,LAN,N,1,tarde,0
SCAT,LAN,N,1,tarde,0
SCAT,LAN,N,1,tarde,0
SCAT,LAN,N,1,tarde,0
SCAT,LAN,N,1,tarde,0
SCAT,LAN,N,1,tarde,0
SCAT,LAN,N,0,tarde,0
SCAT,LAN,N,0,tarde,0
SCAT,LAN,N,0,tarde,0
SCAT,LAN,N,0,tarde,0
SCAT,LAN,N,0,tarde,0
SCAT,LAN,N,0,tarde,0
SCAT,LAN,N,0,tarde,1
SCAT,LAN,N,1,tarde,0
SCAT,LAN,N,1,tarde,0
SCAT,LAN,N,1,tarde,0
SCAT,LAN,N,1,tarde,1
SCAT,LAN,N,1,tarde,0
SCAT,LAN,N,1,tarde,0
SCAT,LAN,N,1,tarde,0
SCAT,LAN,N,0,tarde,0
SCAT,LAN,N,0,noche,0
SCAT,LAN,N,0,noche,1
SCAT,LAN,N,0,tarde,0
SCAT,LAN,N,0,noche,0
SCAT,LAN,N,0,noche,1
SCAT,LAN,N,1,tarde,0
SCAT,LAN,N,1,noche,0
SCAT,LAN,N,1,noche,1
SCAT,LAN,N,1,tarde,0
SCAT,LAN,N,1,noche,0
SCAT,LAN,N,1,noche,0
SCFA,LAN,N,0,noche,1
SCFA,LAN,N,0,noche,1
SCFA,LAN,N,0,noche,0
SCFA,LAN,N,0,noche,0
SCFA,LAN,N,0,tarde,0
SCFA,LAN,N,0,noche,0
SCFA,LAN,N,0,noche,0
SCFA,LAN,N,0,noche,0
SCFA,LAN,N,0,noche,1
SCFA,LAN,N,1,noche,1
SCFA,LAN,N,1,noche,0
SCFA,LAN,N,1,noche,1
SCFA,LAN,N,1,noche,1
SCFA,LAN,N,1,tarde,1
SCFA,LAN,N,1,noche,0
SCFA,LAN,N,1,noche,1
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,0,tarde,0
SCFA,LAN,N,0,noche,1
SCFA,LAN,N,0,tarde,0
SCFA,LAN,N,0,tarde,0
SCFA,LAN,N,0,tarde,0
SCFA,LAN,N,0,noche,1
SCFA,LAN,N,0,tarde,1
SCFA,LAN,N,0,tarde,0
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,1,tarde,1
SCFA,LAN,N,1,tarde,1
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,1,tarde,1
SCFA,LAN,N,0,noche,1
SCFA,LAN,N,0,noche,0
SCFA,LAN,N,1,noche,0
SCFA,LAN,N,0,noche,1
SCFA,LAN,N,0,noche,1
SCFA,LAN,N,0,noche,0
SCFA,LAN,N,0,noche,0
SCFA,LAN,N,0,noche,1
SCFA,LAN,N,0,noche,0
SCFA,LAN,N,0,noche,0
SCFA,LAN,N,0,noche,0
SCFA,LAN,N,0,noche,0
SCFA,LAN,N,0,noche,1
SCFA,LAN,N,1,noche,1
SCFA,LAN,N,1,noche,0
SCFA,LAN,N,1,noche,0
SCFA,LAN,N,1,noche,1
SCFA,LAN,N,1,noche,0
SCFA,LAN,N,1,noche,0
SCFA,LAN,N,1,noche,0
SCFA,LAN,N,1,noche,0
SCFA,LAN,N,1,noche,0
SCSE,LAN,N,0,mañana,0
SCSE,LAN,N,0,mañana,0
SCSE,LAN,N,0,mañana,1
SCSE,LAN,N,0,mañana,0
SCSE,LAN,N,1,mañana,1
SCSE,LAN,N,1,mañana,1
SCSE,LAN,N,1,mañana,1
SCSE,LAN,N,1,mañana,0
SCFA,LAN,N,0,tarde,1
SCFA,LAN,N,0,mañana,0
SCFA,LAN,N,0,mañana,0
SCFA,LAN,N,0,tarde,0
SCFA,LAN,N,0,tarde,1
SCFA,LAN,N,0,mañana,0
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,1,mañana,0
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,0,noche,0
SCFA,LAN,N,0,noche,0
SCFA,LAN,N,0,noche,0
SCFA,LAN,N,0,noche,0
SCFA,LAN,N,0,noche,0
SCFA,LAN,N,0,noche,0
SCFA,LAN,N,1,noche,0
SCFA,LAN,N,1,noche,0
SCFA,LAN,N,1,noche,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,1
SCCF,LAN,N,0,mañana,1
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,1
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,mañana,1
SCCF,LAN,N,1,tarde,1
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,tarde,1
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,1
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,0,noche,1
SCCF,LAN,N,0,noche,0
SCCF,LAN,N,0,noche,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,1
SCCF,LAN,N,0,noche,1
SCCF,LAN,N,0,noche,0
SCCF,LAN,N,0,noche,0
SCCF,LAN,N,0,tarde,1
SCCF,LAN,N,0,tarde,1
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,noche,0
SCCF,LAN,N,1,noche,0
SCCF,LAN,N,1,noche,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,1
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,noche,0
SCCF,LAN,N,1,noche,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,1
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,1
SCCF,LAN,N,0,tarde,1
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,noche,0
SCCF,LAN,N,0,noche,1
SCCF,LAN,N,0,noche,1
SCCF,LAN,N,0,noche,1
SCCF,LAN,N,0,noche,0
SCCF,LAN,N,0,noche,0
SCCF,LAN,N,0,noche,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,1,noche,0
SCCF,LAN,N,1,noche,0
SCCF,LAN,N,1,noche,0
SCCF,LAN,N,1,noche,1
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,noche,0
SCCF,LAN,N,1,noche,0
SCCF,LAN,N,1,noche,0
SCCF,LAN,N,1,noche,0
SCCF,LAN,N,0,noche,0
SCCF,LAN,N,0,noche,1
SCCF,LAN,N,0,noche,0
SCCF,LAN,N,0,noche,0
SCCF,LAN,N,0,noche,1
SCCF,LAN,N,1,noche,0
SCCF,LAN,N,1,noche,0
SCDA,LAN,N,0,noche,0
SCDA,LAN,N,0,noche,0
SCDA,LAN,N,0,noche,1
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,noche,1
SCDA,LAN,N,1,noche,1
SCDA,LAN,N,1,noche,1
SCDA,LAN,N,1,noche,0
SCAR,LAN,N,0,noche,0
SCAR,LAN,N,0,noche,0
SCAR,LAN,N,0,noche,0
SCAR,LAN,N,0,noche,0
SCAR,LAN,N,0,noche,0
SCAR,LAN,N,0,noche,0
SCAR,LAN,N,0,noche,1
SCAR,LAN,N,0,noche,0
SCAR,LAN,N,0,noche,1
SCAR,LAN,N,1,noche,1
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,1
SCAR,LAN,N,1,noche,1
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,0,mañana,0
SCAR,LAN,N,0,mañana,1
SCAR,LAN,N,0,noche,0
SCAR,LAN,N,0,noche,0
SCAR,LAN,N,0,noche,0
